f1_score;pct;utility_score;threshold;jaccard;minority_classes
0.4686;0.4;max_clique;6;0.8;[]
0.2361;0.4;cliques_count;6;0.8;[]
0.4409;0.4;overtime;6;0.8;[]
0.6373;0.4;work_at_weekend;6;0.8;[]
0.6333;0.4;neighborhood_variability_sender;6;0.8;[]
0.6919;0.4;neighborhood_variability_recipient;6;0.8;[]
0.4086;0.4;neighborhood_variability_all;6;0.8;[]
0.4171;0.4;in_degree;6;0.9;[]
0.2361;0.4;out_degree;6;0.9;[]
0.4086;0.4;betweenness;6;0.9;[]
0.3605;0.4;closeness;6;0.9;[]
0.4086;0.4;eigenvector;6;0.9;[]
0.2651;0.4;clustering_coeff;6;0.9;[]
0.3700;0.4;pagerank;6;0.9;[]
0.4086;0.4;hubs;6;0.9;[]
0.3939;0.4;authorities;6;0.9;[]
0.4686;0.4;max_clique;6;0.9;[]
0.2361;0.4;cliques_count;6;0.9;[]
0.3956;0.4;overtime;6;0.9;[]
0.6051;0.4;work_at_weekend;6;0.9;[]
0.6333;0.4;neighborhood_variability_sender;6;0.9;[]
0.4086;0.4;neighborhood_variability_recipient;6;0.9;[]
0.4086;0.4;neighborhood_variability_all;6;0.9;[]
0.4171;0.4;in_degree;6;0.99;[]
0.2361;0.4;out_degree;6;0.99;[]
0.4086;0.4;betweenness;6;0.99;[]
0.3605;0.4;closeness;6;0.99;[]
0.4086;0.4;eigenvector;6;0.99;[]
0.2651;0.4;clustering_coeff;6;0.99;[]
0.3700;0.4;pagerank;6;0.99;[]
0.4086;0.4;hubs;6;0.99;[]
0.3939;0.4;authorities;6;0.99;[]
0.4086;0.4;max_clique;6;0.99;[]
0.2361;0.4;cliques_count;6;0.99;[]
0.4086;0.4;overtime;6;0.99;[]
0.6051;0.4;work_at_weekend;6;0.99;[]
0.6333;0.4;neighborhood_variability_sender;6;0.99;[]
0.4086;0.4;neighborhood_variability_recipient;6;0.99;[]
0.4086;0.4;neighborhood_variability_all;6;0.99;[]
0.4565;0.4;in_degree;7;0.7;[]
0.2361;0.4;out_degree;7;0.7;[]
0.4997;0.4;betweenness;7;0.7;[]
0.4086;0.4;closeness;7;0.7;[]
0.4086;0.4;eigenvector;7;0.7;[]
0.3195;0.4;clustering_coeff;7;0.7;[]
0.6373;0.4;pagerank;7;0.7;[]
0.4086;0.4;hubs;7;0.7;[]
0.4460;0.4;authorities;7;0.7;[]
0.4592;0.4;max_clique;7;0.7;[]
0.2361;0.4;cliques_count;7;0.7;[]
0.5337;0.4;overtime;7;0.7;[]
0.5887;0.4;work_at_weekend;7;0.7;[]
0.5065;0.4;neighborhood_variability_sender;7;0.7;[]
0.7084;0.4;neighborhood_variability_recipient;7;0.7;[]
0.4086;0.4;neighborhood_variability_all;7;0.7;[]
0.4565;0.4;in_degree;7;0.8;[]
0.2361;0.4;out_degree;7;0.8;[]
0.3956;0.4;betweenness;7;0.8;[]
0.4086;0.4;closeness;7;0.8;[]
0.4086;0.4;eigenvector;7;0.8;[]
0.3195;0.4;clustering_coeff;7;0.8;[]
0.3795;0.4;pagerank;7;0.8;[]
0.4086;0.4;hubs;7;0.8;[]
0.4720;0.4;authorities;7;0.8;[]
0.4592;0.4;max_clique;7;0.8;[]
0.2361;0.4;cliques_count;7;0.8;[]
0.4138;0.4;overtime;7;0.8;[]
0.5887;0.4;work_at_weekend;7;0.8;[]
0.5065;0.4;neighborhood_variability_sender;7;0.8;[]
0.7084;0.4;neighborhood_variability_recipient;7;0.8;[]
0.4086;0.4;neighborhood_variability_all;7;0.8;[]
0.4720;0.4;in_degree;7;0.9;[]
0.2361;0.4;out_degree;7;0.9;[]
0.3956;0.4;betweenness;7;0.9;[]
0.4086;0.4;closeness;7;0.9;[]
0.4086;0.4;eigenvector;7;0.9;[]
0.3195;0.4;clustering_coeff;7;0.9;[]
0.3939;0.4;pagerank;7;0.9;[]
0.4086;0.4;hubs;7;0.9;[]
0.4720;0.4;authorities;7;0.9;[]
0.4592;0.4;max_clique;7;0.9;[]
0.2361;0.4;cliques_count;7;0.9;[]
0.4138;0.4;overtime;7;0.9;[]
0.4778;0.4;work_at_weekend;7;0.9;[]
0.5065;0.4;neighborhood_variability_sender;7;0.9;[]
0.4086;0.4;neighborhood_variability_recipient;7;0.9;[]
0.4086;0.4;neighborhood_variability_all;7;0.9;[]
0.4395;0.4;in_degree;7;0.99;[]
0.2361;0.4;out_degree;7;0.99;[]
0.4086;0.4;betweenness;7;0.99;[]
0.4086;0.4;closeness;7;0.99;[]
0.4086;0.4;eigenvector;7;0.99;[]
0.3195;0.4;clustering_coeff;7;0.99;[]
0.3700;0.4;pagerank;7;0.99;[]
0.4086;0.4;hubs;7;0.99;[]
0.4395;0.4;authorities;7;0.99;[]
0.4592;0.4;max_clique;7;0.99;[]
0.2361;0.4;cliques_count;7;0.99;[]
0.4138;0.4;overtime;7;0.99;[]
0.4778;0.4;work_at_weekend;7;0.99;[]
0.4867;0.4;neighborhood_variability_sender;7;0.99;[]
0.4086;0.4;neighborhood_variability_recipient;7;0.99;[]
0.4086;0.4;neighborhood_variability_all;7;0.99;[]
0.4409;0.4;in_degree;8;0.7;[]
0.3067;0.4;out_degree;8;0.7;[]
0.5828;0.4;betweenness;8;0.7;[]
0.4086;0.4;closeness;8;0.7;[]
0.4886;0.4;eigenvector;8;0.7;[]
0.2929;0.4;clustering_coeff;8;0.7;[]
0.4022;0.4;pagerank;8;0.7;[]
0.3820;0.4;hubs;8;0.7;[]
0.4565;0.4;authorities;8;0.7;[]
0.4146;0.4;max_clique;8;0.7;[]
0.2651;0.4;cliques_count;8;0.7;[]
0.4565;0.4;overtime;8;0.7;[]
0.6320;0.4;work_at_weekend;8;0.7;[]
0.4086;0.4;neighborhood_variability_sender;8;0.7;[]
0.6784;0.4;neighborhood_variability_recipient;8;0.7;[]
0.4086;0.4;neighborhood_variability_all;8;0.7;[]
0.4409;0.4;in_degree;8;0.8;[]
0.3067;0.4;out_degree;8;0.8;[]
0.5828;0.4;betweenness;8;0.8;[]
0.4086;0.4;closeness;8;0.8;[]
0.4886;0.4;eigenvector;8;0.8;[]
0.2929;0.4;clustering_coeff;8;0.8;[]
0.4022;0.4;pagerank;8;0.8;[]
0.3820;0.4;hubs;8;0.8;[]
0.4720;0.4;authorities;8;0.8;[]
0.4146;0.4;max_clique;8;0.8;[]
0.2651;0.4;cliques_count;8;0.8;[]
0.4565;0.4;overtime;8;0.8;[]
0.4963;0.4;work_at_weekend;8;0.8;[]
0.4086;0.4;neighborhood_variability_sender;8;0.8;[]
0.6784;0.4;neighborhood_variability_recipient;8;0.8;[]
0.4086;0.4;neighborhood_variability_all;8;0.8;[]
0.3992;0.4;in_degree;8;0.9;[]
0.2536;0.4;out_degree;8;0.9;[]
0.4886;0.4;betweenness;8;0.9;[]
0.4086;0.4;closeness;8;0.9;[]
0.4886;0.4;eigenvector;8;0.9;[]
0.3195;0.4;clustering_coeff;8;0.9;[]
0.3561;0.4;pagerank;8;0.9;[]
0.3956;0.4;hubs;8;0.9;[]
0.4544;0.4;authorities;8;0.9;[]
0.2410;0.4;max_clique;8;0.9;[]
0.2651;0.4;cliques_count;8;0.9;[]
0.3678;0.4;overtime;8;0.9;[]
0.4318;0.4;work_at_weekend;8;0.9;[]
0.4086;0.4;neighborhood_variability_sender;8;0.9;[]
0.4086;0.4;neighborhood_variability_recipient;8;0.9;[]
0.4086;0.4;neighborhood_variability_all;8;0.9;[]
0.3400;0.4;in_degree;8;0.99;[]
0.2651;0.4;out_degree;8;0.99;[]
0.4886;0.4;betweenness;8;0.99;[]
0.4086;0.4;closeness;8;0.99;[]
0.4886;0.4;eigenvector;8;0.99;[]
0.3195;0.4;clustering_coeff;8;0.99;[]
0.3318;0.4;pagerank;8;0.99;[]
0.4022;0.4;hubs;8;0.99;[]
0.4544;0.4;authorities;8;0.99;[]
0.2410;0.4;max_clique;8;0.99;[]
0.2651;0.4;cliques_count;8;0.99;[]
0.3678;0.4;overtime;8;0.99;[]
0.4409;0.4;work_at_weekend;8;0.99;[]
0.4086;0.4;neighborhood_variability_sender;8;0.99;[]
0.4086;0.4;neighborhood_variability_recipient;8;0.99;[]
0.4086;0.4;neighborhood_variability_all;8;0.99;[]
0.4886;0.4;in_degree;9;0.7;[]
0.2929;0.4;out_degree;9;0.7;[]
0.5828;0.4;betweenness;9;0.7;[]
0.4086;0.4;closeness;9;0.7;[]
0.4886;0.4;eigenvector;9;0.7;[]
0.4086;0.4;clustering_coeff;9;0.7;[]
0.4022;0.4;pagerank;9;0.7;[]
0.3820;0.4;hubs;9;0.7;[]
0.4963;0.4;authorities;9;0.7;[]
0.4251;0.4;max_clique;9;0.7;[]
0.2651;0.4;cliques_count;9;0.7;[]
0.4251;0.4;overtime;9;0.7;[]
0.4138;0.4;work_at_weekend;9;0.7;[]
0.4086;0.4;neighborhood_variability_sender;9;0.7;[]
0.6148;0.4;neighborhood_variability_recipient;9;0.7;[]
0.4086;0.4;neighborhood_variability_all;9;0.7;[]
0.4886;0.4;in_degree;9;0.8;[]
0.2929;0.4;out_degree;9;0.8;[]
0.4886;0.4;betweenness;9;0.8;[]
0.4086;0.4;closeness;9;0.8;[]
0.4886;0.4;eigenvector;9;0.8;[]
0.4086;0.4;clustering_coeff;9;0.8;[]
0.4022;0.4;pagerank;9;0.8;[]
0.3820;0.4;hubs;9;0.8;[]
0.5065;0.4;authorities;9;0.8;[]
0.4251;0.4;max_clique;9;0.8;[]
0.2651;0.4;cliques_count;9;0.8;[]
0.3956;0.4;overtime;9;0.8;[]
0.4409;0.4;work_at_weekend;9;0.8;[]
0.4086;0.4;neighborhood_variability_sender;9;0.8;[]
0.6148;0.4;neighborhood_variability_recipient;9;0.8;[]
0.4086;0.4;neighborhood_variability_all;9;0.8;[]
0.3992;0.4;in_degree;9;0.9;[]
0.2651;0.4;out_degree;9;0.9;[]
0.4997;0.4;betweenness;9;0.9;[]
0.4086;0.4;closeness;9;0.9;[]
0.4886;0.4;eigenvector;9;0.9;[]
0.4086;0.4;clustering_coeff;9;0.9;[]
0.3561;0.4;pagerank;9;0.9;[]
0.3956;0.4;hubs;9;0.9;[]
0.4544;0.4;authorities;9;0.9;[]
0.2410;0.4;max_clique;9;0.9;[]
0.2651;0.4;cliques_count;9;0.9;[]
0.4047;0.4;overtime;9;0.9;[]
0.4409;0.4;work_at_weekend;9;0.9;[]
0.4086;0.4;neighborhood_variability_sender;9;0.9;[]
0.4086;0.4;neighborhood_variability_recipient;9;0.9;[]
0.4086;0.4;neighborhood_variability_all;9;0.9;[]
0.3400;0.4;in_degree;9;0.99;[]
0.2651;0.4;out_degree;9;0.99;[]
0.4086;0.4;betweenness;9;0.99;[]
0.4086;0.4;closeness;9;0.99;[]
0.4886;0.4;eigenvector;9;0.99;[]
0.4086;0.4;clustering_coeff;9;0.99;[]
0.3318;0.4;pagerank;9;0.99;[]
0.4022;0.4;hubs;9;0.99;[]
0.4544;0.4;authorities;9;0.99;[]
0.2410;0.4;max_clique;9;0.99;[]
0.2651;0.4;cliques_count;9;0.99;[]
0.4047;0.4;overtime;9;0.99;[]
0.4409;0.4;work_at_weekend;9;0.99;[]
0.4086;0.4;neighborhood_variability_sender;9;0.99;[]
0.4086;0.4;neighborhood_variability_recipient;9;0.99;[]
0.4086;0.4;neighborhood_variability_all;9;0.99;[]
0.4664;0.4;in_degree;10;0.7;[]
0.3561;0.4;out_degree;10;0.7;[]
0.6182;0.4;betweenness;10;0.7;[]
0.4086;0.4;closeness;10;0.7;[]
0.3561;0.4;eigenvector;10;0.7;[]
0.3700;0.4;clustering_coeff;10;0.7;[]
0.4022;0.4;pagerank;10;0.7;[]
0.3750;0.4;hubs;10;0.7;[]
0.3956;0.4;authorities;10;0.7;[]
0.4146;0.4;max_clique;10;0.7;[]
0.3067;0.4;cliques_count;10;0.7;[]
0.4318;0.4;overtime;10;0.7;[]
0.4228;0.4;work_at_weekend;10;0.7;[]
0.4086;0.4;neighborhood_variability_sender;10;0.7;[]
0.5887;0.4;neighborhood_variability_recipient;10;0.7;[]
0.4086;0.4;neighborhood_variability_all;10;0.7;[]
0.4664;0.4;in_degree;10;0.8;[]
0.3561;0.4;out_degree;10;0.8;[]
0.6182;0.4;betweenness;10;0.8;[]
0.4086;0.4;closeness;10;0.8;[]
0.3561;0.4;eigenvector;10;0.8;[]
0.3700;0.4;clustering_coeff;10;0.8;[]
0.4022;0.4;pagerank;10;0.8;[]
0.3750;0.4;hubs;10;0.8;[]
0.5065;0.4;authorities;10;0.8;[]
0.3678;0.4;max_clique;10;0.8;[]
0.3067;0.4;cliques_count;10;0.8;[]
0.4318;0.4;overtime;10;0.8;[]
0.4228;0.4;work_at_weekend;10;0.8;[]
0.4086;0.4;neighborhood_variability_sender;10;0.8;[]
0.5887;0.4;neighborhood_variability_recipient;10;0.8;[]
0.4086;0.4;neighborhood_variability_all;10;0.8;[]
0.4456;0.4;in_degree;10;0.9;[]
0.3561;0.4;out_degree;10;0.9;[]
0.4886;0.4;betweenness;10;0.9;[]
0.4086;0.4;closeness;10;0.9;[]
0.3561;0.4;eigenvector;10;0.9;[]
0.3700;0.4;clustering_coeff;10;0.9;[]
0.4022;0.4;pagerank;10;0.9;[]
0.3820;0.4;hubs;10;0.9;[]
0.5065;0.4;authorities;10;0.9;[]
0.1960;0.4;max_clique;10;0.9;[]
0.3067;0.4;cliques_count;10;0.9;[]
0.4228;0.4;overtime;10;0.9;[]
0.4228;0.4;work_at_weekend;10;0.9;[]
0.4086;0.4;neighborhood_variability_sender;10;0.9;[]
0.5887;0.4;neighborhood_variability_recipient;10;0.9;[]
0.4086;0.4;neighborhood_variability_all;10;0.9;[]
0.4456;0.4;in_degree;10;0.99;[]
0.3561;0.4;out_degree;10;0.99;[]
0.4022;0.4;betweenness;10;0.99;[]
0.4086;0.4;closeness;10;0.99;[]
0.3561;0.4;eigenvector;10;0.99;[]
0.3195;0.4;clustering_coeff;10;0.99;[]
0.3795;0.4;pagerank;10;0.99;[]
0.3889;0.4;hubs;10;0.99;[]
0.5065;0.4;authorities;10;0.99;[]
0.1960;0.4;max_clique;10;0.99;[]
0.3067;0.4;cliques_count;10;0.99;[]
0.4228;0.4;overtime;10;0.99;[]
0.4228;0.4;work_at_weekend;10;0.99;[]
0.4086;0.4;neighborhood_variability_sender;10;0.99;[]
0.4086;0.4;neighborhood_variability_recipient;10;0.99;[]
0.4086;0.4;neighborhood_variability_all;10;0.99;[]
0.3905;0.3;in_degree;2;0.7;[]
0.6250;0.3;out_degree;2;0.7;[]
0.5765;0.3;betweenness;2;0.7;[]
0.6267;0.3;closeness;2;0.7;[]
0.6657;0.3;eigenvector;2;0.7;[]
0.6744;0.3;clustering_coeff;2;0.7;[]
0.6528;0.3;pagerank;2;0.7;[]
0.4074;0.3;hubs;2;0.7;[]
0.5797;0.3;authorities;2;0.7;[]
0.3846;0.3;max_clique;2;0.7;[]
0.5211;0.3;cliques_count;2;0.7;[]
0.4074;0.3;overtime;2;0.7;[]
0.4019;0.3;work_at_weekend;2;0.7;[]
0.6532;0.3;neighborhood_variability_sender;2;0.7;[]
0.4971;0.3;neighborhood_variability_recipient;2;0.7;[]
0.6135;0.3;neighborhood_variability_all;2;0.7;[]
0.3905;0.3;in_degree;2;0.8;[]
0.6250;0.3;out_degree;2;0.8;[]
0.5765;0.3;betweenness;2;0.8;[]
0.6267;0.3;closeness;2;0.8;[]
0.6657;0.3;eigenvector;2;0.8;[]
0.6744;0.3;clustering_coeff;2;0.8;[]
0.6528;0.3;pagerank;2;0.8;[]
0.4074;0.3;hubs;2;0.8;[]
0.5797;0.3;authorities;2;0.8;[]
0.3962;0.3;max_clique;2;0.8;[]
0.5072;0.3;cliques_count;2;0.8;[]
0.4074;0.3;overtime;2;0.8;[]
0.4019;0.3;work_at_weekend;2;0.8;[]
0.6532;0.3;neighborhood_variability_sender;2;0.8;[]
0.4971;0.3;neighborhood_variability_recipient;2;0.8;[]
0.6135;0.3;neighborhood_variability_all;2;0.8;[]
0.4019;0.3;in_degree;2;0.9;[]
0.4170;0.3;out_degree;2;0.9;[]
0.5173;0.3;betweenness;2;0.9;[]
0.6267;0.3;closeness;2;0.9;[]
0.6657;0.3;eigenvector;2;0.9;[]
0.6323;0.3;clustering_coeff;2;0.9;[]
0.6528;0.3;pagerank;2;0.9;[]
0.4074;0.3;hubs;2;0.9;[]
0.5797;0.3;authorities;2;0.9;[]
0.3962;0.3;max_clique;2;0.9;[]
0.5072;0.3;cliques_count;2;0.9;[]
0.4074;0.3;overtime;2;0.9;[]
0.4074;0.3;work_at_weekend;2;0.9;[]
0.6532;0.3;neighborhood_variability_sender;2;0.9;[]
0.4435;0.3;neighborhood_variability_recipient;2;0.9;[]
0.6264;0.3;neighborhood_variability_all;2;0.9;[]
0.4074;0.3;in_degree;2;0.99;[]
0.4170;0.3;out_degree;2;0.99;[]
0.4019;0.3;betweenness;2;0.99;[]
0.6267;0.3;closeness;2;0.99;[]
0.4074;0.3;eigenvector;2;0.99;[]
0.4074;0.3;clustering_coeff;2;0.99;[]
0.3764;0.3;pagerank;2;0.99;[]
0.4074;0.3;hubs;2;0.99;[]
0.3764;0.3;authorities;2;0.99;[]
0.4019;0.3;max_clique;2;0.99;[]
0.4019;0.3;cliques_count;2;0.99;[]
0.4074;0.3;overtime;2;0.99;[]
0.4074;0.3;work_at_weekend;2;0.99;[]
0.4043;0.3;neighborhood_variability_sender;2;0.99;[]
0.3962;0.3;neighborhood_variability_recipient;2;0.99;[]
0.4074;0.3;neighborhood_variability_all;2;0.99;[]
0.3786;0.3;in_degree;3;0.7;[]
0.5468;0.3;out_degree;3;0.7;[]
0.3962;0.3;betweenness;3;0.7;[]
0.4074;0.3;closeness;3;0.7;[]
0.2381;0.3;eigenvector;3;0.7;[]
0.6673;0.3;clustering_coeff;3;0.7;[]
0.6297;0.3;pagerank;3;0.7;[]
0.4019;0.3;hubs;3;0.7;[]
0.3764;0.3;authorities;3;0.7;[]
0.3846;0.3;max_clique;3;0.7;[]
0.7006;0.3;cliques_count;3;0.7;[]
0.4019;0.3;overtime;3;0.7;[]
0.4074;0.3;work_at_weekend;3;0.7;[]
0.6532;0.3;neighborhood_variability_sender;3;0.7;[]
0.5319;0.3;neighborhood_variability_recipient;3;0.7;[]
0.6398;0.3;neighborhood_variability_all;3;0.7;[]
0.3786;0.3;in_degree;3;0.8;[]
0.4603;0.3;out_degree;3;0.8;[]
0.3962;0.3;betweenness;3;0.8;[]
0.4074;0.3;closeness;3;0.8;[]
0.2381;0.3;eigenvector;3;0.8;[]
0.6673;0.3;clustering_coeff;3;0.8;[]
0.6297;0.3;pagerank;3;0.8;[]
0.4019;0.3;hubs;3;0.8;[]
0.3764;0.3;authorities;3;0.8;[]
0.3962;0.3;max_clique;3;0.8;[]
0.7006;0.3;cliques_count;3;0.8;[]
0.4019;0.3;overtime;3;0.8;[]
0.4074;0.3;work_at_weekend;3;0.8;[]
0.6532;0.3;neighborhood_variability_sender;3;0.8;[]
0.5319;0.3;neighborhood_variability_recipient;3;0.8;[]
0.6398;0.3;neighborhood_variability_all;3;0.8;[]
0.3846;0.3;in_degree;3;0.9;[]
0.2632;0.3;out_degree;3;0.9;[]
0.3962;0.3;betweenness;3;0.9;[]
0.4074;0.3;closeness;3;0.9;[]
0.2381;0.3;eigenvector;3;0.9;[]
0.6673;0.3;clustering_coeff;3;0.9;[]
0.6297;0.3;pagerank;3;0.9;[]
0.4019;0.3;hubs;3;0.9;[]
0.3552;0.3;authorities;3;0.9;[]
0.3962;0.3;max_clique;3;0.9;[]
0.3552;0.3;cliques_count;3;0.9;[]
0.4019;0.3;overtime;3;0.9;[]
0.4074;0.3;work_at_weekend;3;0.9;[]
0.6532;0.3;neighborhood_variability_sender;3;0.9;[]
0.3962;0.3;neighborhood_variability_recipient;3;0.9;[]
0.6398;0.3;neighborhood_variability_all;3;0.9;[]
0.3846;0.3;in_degree;3;0.99;[]
0.2632;0.3;out_degree;3;0.99;[]
0.4074;0.3;betweenness;3;0.99;[]
0.4074;0.3;closeness;3;0.99;[]
0.2381;0.3;eigenvector;3;0.99;[]
0.4074;0.3;clustering_coeff;3;0.99;[]
0.2381;0.3;pagerank;3;0.99;[]
0.4074;0.3;hubs;3;0.99;[]
0.2381;0.3;authorities;3;0.99;[]
0.3962;0.3;max_clique;3;0.99;[]
0.2381;0.3;cliques_count;3;0.99;[]
0.4019;0.3;overtime;3;0.99;[]
0.4074;0.3;work_at_weekend;3;0.99;[]
0.6532;0.3;neighborhood_variability_sender;3;0.99;[]
0.4074;0.3;neighborhood_variability_recipient;3;0.99;[]
0.3968;0.3;neighborhood_variability_all;3;0.99;[]
0.4019;0.3;in_degree;4;0.7;[]
0.6264;0.3;out_degree;4;0.7;[]
0.4019;0.3;betweenness;4;0.7;[]
0.4691;0.3;closeness;4;0.7;[]
0.4074;0.3;eigenvector;4;0.7;[]
0.6863;0.3;clustering_coeff;4;0.7;[]
0.5441;0.3;pagerank;4;0.7;[]
0.4074;0.3;hubs;4;0.7;[]
0.6000;0.3;authorities;4;0.7;[]
0.3905;0.3;max_clique;4;0.7;[]
0.4133;0.3;cliques_count;4;0.7;[]
0.4019;0.3;overtime;4;0.7;[]
0.4019;0.3;work_at_weekend;4;0.7;[]
0.3980;0.3;neighborhood_variability_sender;4;0.7;[]
0.5541;0.3;neighborhood_variability_recipient;4;0.7;[]
0.4019;0.3;neighborhood_variability_all;4;0.7;[]
0.4019;0.3;in_degree;4;0.8;[]
0.6264;0.3;out_degree;4;0.8;[]
0.4019;0.3;betweenness;4;0.8;[]
0.4691;0.3;closeness;4;0.8;[]
0.4074;0.3;eigenvector;4;0.8;[]
0.6863;0.3;clustering_coeff;4;0.8;[]
0.5441;0.3;pagerank;4;0.8;[]
0.4074;0.3;hubs;4;0.8;[]
0.6000;0.3;authorities;4;0.8;[]
0.3905;0.3;max_clique;4;0.8;[]
0.4133;0.3;cliques_count;4;0.8;[]
0.4019;0.3;overtime;4;0.8;[]
0.4019;0.3;work_at_weekend;4;0.8;[]
0.3980;0.3;neighborhood_variability_sender;4;0.8;[]
0.5541;0.3;neighborhood_variability_recipient;4;0.8;[]
0.4019;0.3;neighborhood_variability_all;4;0.8;[]
0.4074;0.3;in_degree;4;0.9;[]
0.6264;0.3;out_degree;4;0.9;[]
0.4019;0.3;betweenness;4;0.9;[]
0.4691;0.3;closeness;4;0.9;[]
0.4074;0.3;eigenvector;4;0.9;[]
0.2632;0.3;clustering_coeff;4;0.9;[]
0.5441;0.3;pagerank;4;0.9;[]
0.4074;0.3;hubs;4;0.9;[]
0.3970;0.3;authorities;4;0.9;[]
0.3962;0.3;max_clique;4;0.9;[]
0.4133;0.3;cliques_count;4;0.9;[]
0.4074;0.3;overtime;4;0.9;[]
0.4074;0.3;work_at_weekend;4;0.9;[]
0.3980;0.3;neighborhood_variability_sender;4;0.9;[]
0.4359;0.3;neighborhood_variability_recipient;4;0.9;[]
0.4074;0.3;neighborhood_variability_all;4;0.9;[]
0.4074;0.3;in_degree;4;0.99;[]
0.4365;0.3;out_degree;4;0.99;[]
0.4019;0.3;betweenness;4;0.99;[]
0.4691;0.3;closeness;4;0.99;[]
0.4074;0.3;eigenvector;4;0.99;[]
0.2632;0.3;clustering_coeff;4;0.99;[]
0.2381;0.3;pagerank;4;0.99;[]
0.4074;0.3;hubs;4;0.99;[]
0.3970;0.3;authorities;4;0.99;[]
0.4019;0.3;max_clique;4;0.99;[]
0.3764;0.3;cliques_count;4;0.99;[]
0.4074;0.3;overtime;4;0.99;[]
0.4074;0.3;work_at_weekend;4;0.99;[]
0.3980;0.3;neighborhood_variability_sender;4;0.99;[]
0.4435;0.3;neighborhood_variability_recipient;4;0.99;[]
0.4074;0.3;neighborhood_variability_all;4;0.99;[]
0.3846;0.3;in_degree;5;0.7;[]
0.4253;0.3;out_degree;5;0.7;[]
0.3962;0.3;betweenness;5;0.7;[]
0.3905;0.3;closeness;5;0.7;[]
0.4074;0.3;eigenvector;5;0.7;[]
0.2381;0.3;clustering_coeff;5;0.7;[]
0.6607;0.3;pagerank;5;0.7;[]
0.4074;0.3;hubs;5;0.7;[]
0.3764;0.3;authorities;5;0.7;[]
0.3786;0.3;max_clique;5;0.7;[]
0.3905;0.3;cliques_count;5;0.7;[]
0.3962;0.3;overtime;5;0.7;[]
0.3905;0.3;work_at_weekend;5;0.7;[]
0.4214;0.3;neighborhood_variability_sender;5;0.7;[]
0.4074;0.3;neighborhood_variability_recipient;5;0.7;[]
0.7117;0.3;neighborhood_variability_all;5;0.7;[]
0.3846;0.3;in_degree;5;0.8;[]
0.4253;0.3;out_degree;5;0.8;[]
0.3962;0.3;betweenness;5;0.8;[]
0.3905;0.3;closeness;5;0.8;[]
0.4074;0.3;eigenvector;5;0.8;[]
0.2381;0.3;clustering_coeff;5;0.8;[]
0.6607;0.3;pagerank;5;0.8;[]
0.4074;0.3;hubs;5;0.8;[]
0.3764;0.3;authorities;5;0.8;[]
0.3786;0.3;max_clique;5;0.8;[]
0.3905;0.3;cliques_count;5;0.8;[]
0.4019;0.3;overtime;5;0.8;[]
0.4019;0.3;work_at_weekend;5;0.8;[]
0.4214;0.3;neighborhood_variability_sender;5;0.8;[]
0.4074;0.3;neighborhood_variability_recipient;5;0.8;[]
0.7117;0.3;neighborhood_variability_all;5;0.8;[]
0.3846;0.3;in_degree;5;0.9;[]
0.4253;0.3;out_degree;5;0.9;[]
0.3962;0.3;betweenness;5;0.9;[]
0.3905;0.3;closeness;5;0.9;[]
0.4074;0.3;eigenvector;5;0.9;[]
0.2381;0.3;clustering_coeff;5;0.9;[]
0.4421;0.3;pagerank;5;0.9;[]
0.4074;0.3;hubs;5;0.9;[]
0.3764;0.3;authorities;5;0.9;[]
0.3786;0.3;max_clique;5;0.9;[]
0.3905;0.3;cliques_count;5;0.9;[]
0.4019;0.3;overtime;5;0.9;[]
0.4019;0.3;work_at_weekend;5;0.9;[]
0.4214;0.3;neighborhood_variability_sender;5;0.9;[]
0.4074;0.3;neighborhood_variability_recipient;5;0.9;[]
0.7117;0.3;neighborhood_variability_all;5;0.9;[]
0.4421;0.3;in_degree;5;0.99;[]
0.3764;0.3;out_degree;5;0.99;[]
0.3962;0.3;betweenness;5;0.99;[]
0.3905;0.3;closeness;5;0.99;[]
0.4074;0.3;eigenvector;5;0.99;[]
0.2381;0.3;clustering_coeff;5;0.99;[]
0.3764;0.3;pagerank;5;0.99;[]
0.4074;0.3;hubs;5;0.99;[]
0.3764;0.3;authorities;5;0.99;[]
0.4074;0.3;max_clique;5;0.99;[]
0.4603;0.3;cliques_count;5;0.99;[]
0.4019;0.3;overtime;5;0.99;[]
0.4019;0.3;work_at_weekend;5;0.99;[]
0.4214;0.3;neighborhood_variability_sender;5;0.99;[]
0.4074;0.3;neighborhood_variability_recipient;5;0.99;[]
0.6847;0.3;neighborhood_variability_all;5;0.99;[]
0.4435;0.3;in_degree;6;0.7;[]
0.2874;0.3;out_degree;6;0.7;[]
0.4019;0.3;betweenness;6;0.7;[]
0.4074;0.3;closeness;6;0.7;[]
0.6946;0.3;eigenvector;6;0.7;[]
0.2632;0.3;clustering_coeff;6;0.7;[]
0.5586;0.3;pagerank;6;0.7;[]
0.4074;0.3;hubs;6;0.7;[]
0.6062;0.3;authorities;6;0.7;[]
0.4133;0.3;max_clique;6;0.7;[]
0.2534;0.3;cliques_count;6;0.7;[]
0.4074;0.3;overtime;6;0.7;[]
0.4019;0.3;work_at_weekend;6;0.7;[]
0.6508;0.3;neighborhood_variability_sender;6;0.7;[]
0.5833;0.3;neighborhood_variability_recipient;6;0.7;[]
0.6093;0.3;neighborhood_variability_all;6;0.7;[]
0.4435;0.3;in_degree;6;0.8;[]
